gene_id	symbol	newCLP.LPS1h.1	newCLP.LPS1h.2	newCLP.LPS1h.3	C57.1	C57.2	C57.3	CLP.1	CLP.2	CLP.3	C57LPS1h.1	C57LPS1h.2	C57LPS1h.3	CLP.2DG.LPS1h.1	CLP.2DG.LPS1h.2	CLP.2DG.LPS1h.3	CLP.2DG.1	CLP.2DG.2	CLP.2DG.3
ENSMUSG00000068245.14	Phf11d	0.034336783	0.087243057	0.08214369	0.322782008	0.118389203	0.060802656	0.033511729	0	0	0	0.050021302	0.419951602	0.080878294	0.047373498	0	0.057886297	0.084325419	0.019083987
ENSMUSG00000068246.6	Apol9b	0	0.347188933	0.042715953	0.053152974	0.045692154	0	0	0	0	0	0.296534848	0	0	0	0	0	0.079348497	0
ENSMUSG00000068250.13	Amn1	1.176587986	1.243235891	1.213986554	1.135709561	0.675829196	0.754948817	0.974722241	0.812213976	0.662797411	1.81338132	1.495127336	1.297142278	0.447851881	0.53593057	0.689359579	0.590314504	0.354807334	0.539737
ENSMUSG00000068264.11	Ap5s1	5.407965796	4.793608896	3.936146427	5.224412174	7.087497138	9.270114526	6.401729409	7.986041735	13.58406489	3.424584907	3.402045164	3.073549149	3.155773572	1.784274291	1.5951699	3.179796353	2.589569269	2.67602905
ENSMUSG00000068267.5	Cenpb	5.729327009	4.662734091	5.281502831	3.205254848	4.849959337	3.940589507	13.12690633	12.61117951	11.21759523	2.018877694	1.464360814	2.108381362	5.375701752	4.862686939	3.202038584	5.130326788	4.450734498	4.027582445
ENSMUSG00000068270.15	Shroom4	0.080441068	0.540116614	0.615365878	0	0.007495983	0	0.016974747	0	0	0	0	0	0	0.016797319	0	0	0.014237828	0
ENSMUSG00000068284.14	Usf3	2.695423015	2.504199603	2.500469155	6.516557	3.293786652	2.591696506	5.641040229	4.203036821	2.445966235	3.606368112	3.42062604	3.397813034	1.416134918	2.895030408	1.613138481	1.527228823	2.305808039	1.596751322
ENSMUSG00000068290.11	Ddrgk1	1.880560867	4.268155855	5.262855502	2.508034789	3.56936844	5.546797156	1.772085427	1.383714371	2.788742371	1.976968502	1.997323699	2.223956055	2.941396839	4.948830198	3.473041056	2.476060836	6.326795675	3.356977664
ENSMUSG00000068299.11	Nat8f4	0	0.121755902	0	0.042044118	0	0.022628222	0.064307063	0.136692299	0.061031652	0.018437205	0.034904719	0.04833666	0	0.132228355	0	0.102818263	0.229764122	0
ENSMUSG00000068328.9	Aup1	23.26013894	23.48473081	23.45325866	30.29611434	40.61216535	50.02302048	21.10806722	31.39516689	33.52653476	29.46970316	26.98438827	24.2469307	25.11331995	30.60346777	21.50744464	27.02279341	33.08555295	25.17416403
ENSMUSG00000068329.12	Htra2	2.221549666	4.247730659	2.858217083	6.452770988	6.270061593	9.283446897	3.882238802	3.500710205	5.930407961	3.751764641	3.482623623	3.728149509	4.599863723	8.404817569	1.775208594	5.383250533	8.656864459	2.636965175
ENSMUSG00000068335.6	Dok1	2.646376875	3.021493851	3.000082701	7.177361357	10.29440757	8.908840797	4.193458066	4.274521007	4.839158662	5.62069891	5.656192229	5.565302016	5.106316725	5.960372026	2.723434566	5.723000175	8.660846303	4.786967582
ENSMUSG00000068391.8	Chrac1	4.414173709	4.280533198	3.148785706	3.175651851	6.845970146	4.96691632	3.875696241	5.182950242	6.239416525	3.703947983	4.130819905	4.195975958	4.738708374	4.392125258	4.023177125	3.883004639	5.365545872	5.408306954
ENSMUSG00000068394.4	Cep152	0.478629935	0.857982494	0.721487113	2.419789121	1.327132091	0.973590227	2.564311041	1.853948558	1.974862801	1.473215129	1.38476967	1.066863335	1.431700037	2.711600554	1.270125456	1.489648848	2.010335028	1.328224634
ENSMUSG00000068407.3	Rnase12	0	0	0	0.287642095	0	0	0.167981898	0	0	0	0	0	0.270275308	0.158310546	0	0.105513668	0.107350381	0
ENSMUSG00000068417.8	Pnp2	3.211560231	4.299770067	4.582840392	5.269559673	4.64524228	7.031131758	8.014070219	6.220877746	7.493202467	2.808275564	2.764598869	4.429729777	4.790940642	6.230113512	3.573468719	4.608759911	8.54715685	4.09726702
ENSMUSG00000068457.14	Uty	1.064769937	1.269187033	1.098343382	1.289104285	0.737639644	0.63686854	1.275888653	0.820160777	0.637413306	1.248223179	0.997325952	1.042200304	0.795130026	1.007647998	0.845158192	0.979107787	1.125282197	0.887680212
ENSMUSG00000068479.5	Mfap1a	14.76681869	13.29460236	13.22524527	22.97358628	20.24440395	15.40527641	16.26118524	15.97072712	13.01342248	18.14212018	17.26325684	13.54526095	14.12526489	15.06525087	14.71801988	14.62051311	15.20917467	14.742848
ENSMUSG00000068523.12	Gng5	51.26350727	48.82178268	44.29427293	45.86484927	65.63146599	70.20080095	39.687389	52.8555258	52.37275086	38.53368459	37.26060903	35.42581158	49.37815511	35.13414281	44.90715765	45.18317883	42.21147049	49.7730977
ENSMUSG00000068536.11	Doxl2	0.911253375	8.128536749	5.877335362	0	0	0	0	0.036636337	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068551.12	Zfp467	0.254084126	0.266429065	0.214802015	2.215628299	2.280082499	3.200897582	0.132845849	0.385918823	0.357225218	0.991548972	1.2109058	0.983979056	0.136795512	0	0	0.150198893	0.050937819	0.100869298
ENSMUSG00000068566.12	Myadm	59.52926343	40.6580234	49.64918626	65.29973784	76.74956347	46.91661762	108.1058002	79.81114007	66.97071335	33.91184977	25.62842963	19.74313317	51.43007903	46.33669103	54.85105643	64.0734185	50.08090572	71.87643891
ENSMUSG00000068580.11	Zfyve19	1.459060114	1.493591012	2.001399887	3.062835999	4.309810278	5.192535594	4.080979577	4.811023012	5.94977048	1.807338858	1.334076572	1.65122041	2.548210406	3.554706452	2.9760986	2.959688113	4.339247518	3.382166149
ENSMUSG00000068587.10	Mgam	35.80379138	27.46855579	36.84114277	48.17009016	22.82748113	14.00844656	100.9059602	37.78072192	28.45431486	18.78734649	15.37800076	10.9670008	17.9834785	19.75459046	16.38476288	21.21200468	17.59574736	15.99825095
ENSMUSG00000068663.14	Clec16a	2.161757581	2.003468366	1.759196145	3.278050845	3.03071338	2.141818114	3.418034149	3.027265615	2.455393524	1.860522833	1.70467671	1.950155787	1.380300003	1.792692879	1.360698225	1.725483042	1.951216333	1.446391959
ENSMUSG00000068732.5	Tmem167b	14.57762426	14.30233057	15.74580963	18.98401723	19.18127475	15.46809937	15.78046906	16.47953645	14.8614558	16.71023031	13.85235432	14.82321243	16.46806338	16.44405147	14.13215197	17.25486112	17.63895488	17.04129132
ENSMUSG00000068735.14	Trp53i11	0.381931576	1.506578049	1.723302203	0.849877155	0.491565848	0.222349874	0.163399194	0.092258041	0.19384579	0.998437094	0.847545213	1.604331743	0.354917624	0.519721938	0.065780945	0.173196826	0.55310902	0.255890921
ENSMUSG00000068739.13	Sars	5.965967678	7.385738035	7.904133567	6.407594062	9.961348035	9.86451629	5.701692843	6.83481435	8.061281894	9.299065849	9.587044575	12.74761675	15.72393095	17.73230203	10.91309853	15.26918761	19.7161282	12.57046842
ENSMUSG00000068742.11	Cry2	0.565123961	0.548476301	0.710779606	0.667739276	0.679335325	0.651991752	0.405460104	0.506972706	0.546088436	0.470119549	0.612330384	0.810374243	0.995819109	1.473395247	0.705290574	1.382012018	1.143145673	0.736836654
ENSMUSG00000068744.12	Psrc1	0.18938563	0.162017469	0.179203201	0.247445736	0.316596098	0.211377794	0.173632894	0.226208689	0.196683753	0.359176552	0.254156986	0.208397964	0.335241008	0.614427511	0.150870954	0.154799383	0.547649693	0.140344456
ENSMUSG00000068747.14	Sort1	36.7191318	36.42728759	33.90344721	70.74262605	42.84160806	33.76745202	61.87803366	38.50839151	31.43159934	28.17147968	21.37594015	14.29198386	13.68840703	24.30120629	17.14243886	14.59179639	23.87943562	19.87504309
ENSMUSG00000068749.9	Psma5	9.587162597	14.1764721	15.67786234	15.6361241	19.95418206	16.92148189	17.41562816	16.23559941	19.89927556	12.76029962	12.00772521	16.74643903	20.42018952	23.82498212	13.98158569	18.49180954	25.6500774	17.05748695
ENSMUSG00000068758.8	Il3ra	6.532888377	4.967146519	4.450330705	2.629389998	5.496548952	5.585950436	3.251462219	6.837125837	6.153623834	4.766666802	4.034303132	6.464957038	6.700759809	6.118950701	5.503613936	6.166865542	8.266865793	5.330629616
ENSMUSG00000068798.10	Rap1a	38.88571227	37.41388179	36.61032461	47.9688154	39.64624577	38.58448374	49.9995187	43.10036138	47.40483188	46.67384867	45.86220807	39.7913455	41.15843	35.2364297	54.64573589	42.49201771	40.69598594	58.2801677
ENSMUSG00000068823.10	Csde1	34.68749908	34.84131838	35.04354386	19.27663232	15.3085136	13.2421975	18.09879884	18.00304162	13.41908685	31.7137651	32.15611634	30.91809727	37.99412372	38.75694537	45.62275657	41.5412371	38.06343743	42.67579954
ENSMUSG00000068854.7	Hist2h2be	0.221059424	0.099852232	0.148446089	0.517206835	0.279468559	0.772453648	0.2517057	0.351591376	0.402692433	0.173884421	0.077288639	0.349336147	0.062483112	0.113862745	0	0.0451722	0.075831572	0.196579632
ENSMUSG00000068856.3	Sf3b4	9.376109717	8.974538774	10.94649153	11.36248804	18.91172037	14.00763071	9.621431253	11.80962668	12.88648619	14.80538811	14.9962521	15.27626267	16.90229519	17.13952564	13.55427128	17.24357858	19.44013861	16.29843968
ENSMUSG00000068859.5	Sp9	0.267924256	0.155598442	0.196623379	0.107460897	0.191352652	0.213268972	0.089652512	0.19056706	0.255258473	0.212057097	0.254257762	0.138987064	0.191127081	0.223900827	0.19686623	0.229944769	0.2220114	0.225491075
ENSMUSG00000068860.5	Gm128	0	0.066772039	0.059560299	0.29645196	0.093441504	0.195449966	0.153890512	0.204445348	0.410771994	0.04044452	0	0	0.037140435	0.032631852	0	0	0	0
ENSMUSG00000068874.13	Selenbp1	0.484132782	1.611341777	2.934504238	1.958826213	2.057256556	2.687176002	1.591578597	1.559392728	1.880274318	0.566432352	0.742397104	0.59114853	1.008306448	2.1842955	1.776582755	1.02053798	2.566621041	0.925241718
ENSMUSG00000068876.15	Cgn	0	0.17674594	0.923416218	0	0	0	0.018704801	0	0.01479341	0	0.026058417	0	0	0	0	0	0	0
ENSMUSG00000068882.13	Ssb	24.66859427	25.53551324	26.90990847	23.12242937	22.45775702	22.90903697	21.19721573	25.26355306	23.03998564	35.29622747	32.80147331	32.76258274	35.26747417	42.90328657	33.08955945	37.26965844	44.1508262	35.24994358
ENSMUSG00000068893.5	Sprr2a2	0	0	2.125074636	0.10643746	0.062904435	0.037593175	1.418003893	0.013763177	0.098321782	0	0.01546363	0	0	0	0	0	0	0
ENSMUSG00000068917.12	Clk2	8.714777974	7.845752335	7.673617898	8.672699562	7.574691588	9.902562932	6.635047208	8.378252555	8.888829993	10.50380208	11.45996804	9.518155672	9.988965303	11.17505149	10.66888402	10.39900024	11.27194702	11.77684743
ENSMUSG00000068921.14	Dap3	5.175625236	4.721379472	5.240309528	5.088163704	5.659970179	6.533169549	3.949751134	4.241077315	5.387024746	5.84179074	6.132463462	5.019348926	4.29276233	5.728966348	5.204335096	4.709949174	5.120686039	5.127479851
ENSMUSG00000068922.14	Msto1	0.235176545	0.58345427	0.570687264	0.610976655	0.752503726	0.66631092	0.438185338	0.60985504	0.666707158	0.299784367	0.348830722	0.41693269	0.486799851	0.574207368	0.488737917	0.572314602	0.970091394	0.506990166
ENSMUSG00000068923.14	Syt11	0.433964495	0.536126232	0.541735536	0.896321503	0.236587915	0.381818094	1.013592982	1.327333438	1.06503458	0.019027573	0	0.276858553	0.104838779	0.151473233	0.241650618	0.318331663	0.17003331	0.140180224
ENSMUSG00000068959.6	Zfp619	1.00911831	0.726824099	0.765607784	1.70913569	0.510188989	1.117970252	1.268968295	0.7582083	0.551237803	0.876065298	0.995123058	0.766678426	1.109229063	1.431520921	0.968575547	0.935864462	1.083278469	1.222379068
ENSMUSG00000068966.10	Zbtb34	3.037368987	2.086353212	2.720852277	4.147791164	4.084675129	2.705638388	4.45941829	4.160339008	3.065223251	4.615998775	4.667538877	3.674158917	3.685279947	4.41078974	2.763326699	4.559136327	4.537305118	3.45750749
ENSMUSG00000069020.9	Urm1	0.749654307	1.40240805	1.105376459	0.566032543	1.132761398	1.087563947	0.837420868	1.391239835	1.054113003	1.422447958	0.952613863	1.17980601	1.297732423	2.377591096	1.223336729	1.478351391	2.374427208	1.390503916
ENSMUSG00000069045.11	Ddx3y	22.18001158	28.57328237	25.99591115	10.5001813	6.654512461	7.89416898	11.77124775	14.51351983	7.928186562	22.99278544	22.26588712	21.1966308	17.95861673	20.72659885	27.49083099	19.72747054	17.86020544	23.57745625
ENSMUSG00000069049.11	Eif2s3y	36.57023794	35.08290524	33.61649277	27.93254291	27.27121865	25.79568476	24.39810908	27.42245946	20.45653088	43.82353274	43.13366069	40.99712002	32.40979627	30.02971093	41.55569019	36.09411873	29.17826444	37.54071758
ENSMUSG00000069089.8	Cdk7	3.146448262	3.158978659	3.337273173	3.583325066	3.071370846	3.17817527	3.670777659	2.183019546	3.98563369	4.516327463	4.529057703	3.352449332	3.303171208	4.272069452	3.51301808	3.63420468	4.298548525	3.352754198
ENSMUSG00000069094.12	Pde7a	0.413625731	0.512105685	0.675153813	1.52407988	0.478957327	0.9106932	0.712531889	0.470395816	0.436209321	1.009814525	0.7666352	0.628343831	0.678468464	0.915818742	0.344611326	0.580452279	0.925464061	0.384993817
ENSMUSG00000069114.8	Zbtb10	0.151030438	0.996838809	0.904912464	0.206272825	0.049380066	0.02213302	0.071159313	0.01350514	0.060299009	0.293882843	0.370238596	0.449149052	0.272327709	0.56045008	0.187508844	0.22667744	0.392222007	0.179460004
ENSMUSG00000069117.4	Gm10260	0.447372786	0.155444354	0.207983291	0.10352039	0.059326497	0	0.268691188	0.285567513	0.127502846	0.282462797	0.360955854	0.277698852	0.194540409	0.987564324	0.196671274	0.632893929	0.901475304	0.19126509
ENSMUSG00000069135.11	Fgfr1op	2.220558831	2.431406825	2.159097999	1.878838259	0.6850745	1.719550077	1.189375822	1.174145245	1.235875734	2.871326302	3.036994418	3.299050932	6.113097435	6.68817817	5.191797777	6.023861677	6.241381425	4.33696455
ENSMUSG00000069206.14	Zfp874a	0.473112476	0.492167344	0.655627708	0.945920833	0.509143468	0.926122067	0.808752294	1.127229302	0.648043204	0.567783574	0.414369243	0.245842674	0.424143165	0.344963217	0.160591019	0.302337744	0.262891246	0.315540527
ENSMUSG00000069208.9	Zfp825	1.231494705	1.039484036	1.892018101	3.554844842	3.516929783	4.229232148	5.014003492	3.754766601	3.836853927	1.837828173	1.739658368	1.229649444	1.265766139	0.961083738	0.995268162	1.814921211	1.000841714	1.493346556
ENSMUSG00000069237.8	Fam8a1	5.009332478	4.631374547	5.254145959	7.056400989	5.848512102	5.826647377	6.882956209	6.043731974	4.602571217	5.491500801	5.932081996	4.203088592	3.987722546	3.379754341	4.013142357	4.403764268	4.493007564	4.334605702
ENSMUSG00000069255.13	Dusp22	0.139842734	0.179257041	0.373091405	0.125063494	0.127056032	0.071388762	0.044264611	0.098010091	0.031507531	0.170622349	0.132143196	0.285928426	0.12463459	0.171036135	0.034559933	0.064875345	0.152046431	0.071421111
ENSMUSG00000069258.10	Prl2b1	48.44881581	299.4405184	304.268	0	0	0	0	1.303562815	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069265.2	Hist1h3a	0	0	0	0	0	0.170718068	0	0	0.133949619	0.037093078	0.210670239	0	0.170313935	0	0	0	0.405880935	0.040187159
ENSMUSG00000069266.5	Hist1h4b	0	0	0.440851233	0	0.125751252	0.551114047	0.04746088	0	0	0	0	0.04905197	0	0.161022162	0	0.059622753	0	0.108110545
ENSMUSG00000069267.2	Hist1h3b	0	0	0.156826111	0.062446171	0.080521366	0.411705897	0.060780547	0	0.028842378	0	0	0	0.088013846	0.034368709	0.071182313	0	0.291317768	0
ENSMUSG00000069268.4	Hist1h2bf	0.209391067	0.141872477	0.253098972	0.461912023	0.541466889	0.632804849	0.081743903	0.217195465	0.659433103	0.171867277	0.048806034	0.126726456	0.078913355	0.184890234	0.526532943	0.205381631	0.548511546	0.139652558
ENSMUSG00000069270.6	Hist1h2ac	0.311133866	0.579722264	0.477934206	0.686354368	1.045934268	0.683174916	0.144237478	0.580914736	0.273781796	0.47085194	0.416994662	0.470756616	0.32245739	0.446433187	0.204484243	0.190735157	0.422070385	0.484188886
ENSMUSG00000069272.6	Hist1h2ae	0.19196164	0.03096743	0.303850589	0.577449677	1.016429748	1.528023711	0.535283225	0.910246449	0.355613407	0.281359427	0.159798165	0.138307046	0.439235767	0.575090042	0.156722422	0.63882731	0.692707307	0.944969086
ENSMUSG00000069273.2	Hist1h3e	0	0	0.279135469	0	0.21896161	0.436188749	0	0.191630831	0	0.118467127	0	0	0.087031236	0.127443777	0	0.226509406	0.496912844	0.205358307
ENSMUSG00000069300.3	Hist1h2bj	0.458670454	0.753384729	0.63001418	0.3762955	0.431302351	1.181383782	0.28486779	0.519017414	0.154490489	0.342249739	0.34016646	0.378537123	0.432148619	0.322160251	0.047659864	0.408988906	0.507132011	0.370798153
ENSMUSG00000069301.5	Hist1h2ag	0.159223558	0.089901322	0.240574487	0.558796663	0.13724604	1.353354288	0.271945952	0.206447648	0.110612005	0.449246887	0	0.200759093	0	0.219676283	0.045497973	0	0.633090572	0.663709581
ENSMUSG00000069302.5	Hist1h2ah	0	0.215319216	0.240079478	0.286789822	0.164356369	0.315132909	0.093046763	0.098890972	0	0	0.166663567	0	0	0.157841477	0.054485227	0	0.222983971	0.158962542
ENSMUSG00000069303.6	Hist1h2br	5.655603499	5.588249108	3.894562343	4.550778816	1.828111673	4.220224742	0.545156442	2.33569568	1.123705293	3.554999253	3.90589481	3.57427423	1.036112367	1.030750516	0.867896463	0.952373749	0.824697949	0.737321734
ENSMUSG00000069305.3	Hist1h4n	0.673460107	0.304200985	1.130606843	1.080463979	2.360711688	1.950473783	0.438185338	1.117697965	0.166346736	0.598837552	0.889518341	0.452875163	0.296108599	0.545103707	0.513174813	0.33028232	0.798075188	0.848416355
ENSMUSG00000069306.5	Hist1h4m	0.048024518	0.542315189	1.112607132	2.889300443	4.801904371	1.133873738	0.374964568	0.597773787	1.734847493	1.330368155	0.895505734	0.823511801	1.176437149	0.318038798	0.658701999	0.824336471	0.673944091	0.69397826
ENSMUSG00000069307.6	Hist1h2bq	5.604926048	5.041835681	3.956843404	4.630623746	1.800375167	4.21659226	0.579752909	1.490726194	1.135945951	3.646976701	3.908115904	3.575803397	1.308923867	1.004623795	0.843236628	0.916267082	0.950144105	0.820057379
ENSMUSG00000069308.7	Hist1h2bp	0.601598924	0.586714364	0.302989823	0.383875894	0.306422197	0.232428056	0.053376684	0.538927784	0.025329	0.2244499	0.254952766	0.30341353	0.283406247	0.362185826	0.250045518	0.100581726	0.255831468	0.09118956
ENSMUSG00000069309.2	Hist1h2an	0	0.27736731	0.09896406	0.049257794	0.169374884	0.139180837	0.047943943	0	0	0.201605126	0.057250844	0	0	0.542203548	0.056148898	0.0602296	0.27575117	0
ENSMUSG00000069310.4	Hist1h3c	0	0.138419496	0	0.122909924	0.184900915	0	0	0	0.113538249	0.408730393	0	0.123642108	0.259850403	0.135292695	0.070052435	0.150287193	0.48737925	0.408760821
ENSMUSG00000069495.12	Epc2	14.99420143	12.99152578	13.24444416	15.32756353	11.42590818	10.6865222	11.99034425	13.25932766	10.94180454	15.40927169	14.70592195	13.53659964	11.81525455	12.66176305	12.33225612	12.52299954	12.81661731	12.34506414
ENSMUSG00000069515.6	Lyz1	14.67428514	22.99210295	97.30917363	36.37155714	35.00819945	32.16344629	16.51469539	110.3380133	127.8235717	21.90923356	17.29777807	18.39433332	36.20623433	117.4081897	10.06358968	10.49511516	26.48477546	9.090316359
ENSMUSG00000069516.8	Lyz2	6596.544132	8355.922952	6502.749865	10182.01661	12496.46655	12796.38328	4878.652667	6187.444503	8218.399695	6448.024645	5789.111562	5439.106761	3695.943509	6154.606821	3587.921757	3702.628779	6912.759455	4107.345053
ENSMUSG00000069520.6	Tmem19	4.843537304	4.502588457	6.582685307	8.84424693	11.61479628	8.836032753	11.70509291	8.947412984	11.88745463	5.136528319	5.277452873	3.391326391	2.662847942	2.064179974	2.023514616	2.550588366	2.81123628	2.388331083
ENSMUSG00000069539.11	Scyl2	12.55960753	11.95291889	12.2293619	12.38671338	7.972032538	7.519472485	12.79141926	10.14655745	7.865438341	9.094793722	9.796084774	9.890113732	12.70871484	13.1345709	13.24340621	13.6433732	12.44771198	13.2321087
ENSMUSG00000069565.12	Dazap1	9.443081929	7.671844136	9.56468811	10.81672039	14.85487925	11.32111304	10.16979945	12.41385697	13.10799852	9.123385238	10.83709465	9.27378807	10.69499774	16.98752816	12.2325257	12.59893173	15.8714749	13.87169556
ENSMUSG00000069607.4	Cd300ld3	2.401902321	3.966157209	3.583439812	8.111405785	4.394652039	2.846182783	6.170081574	5.805492022	1.888972622	0.860193703	2.033412888	1.257100658	2.284365634	1.600645968	2.615866447	3.278271699	2.374308195	2.367646305
ENSMUSG00000069609.7	Cd300ld4	0.407870205	0.895583886	1.027100583	1.204214304	0.566421818	1.604990291	1.636509091	0.963664668	0.482737448	0.209236306	0.554567151	0.342845634	0.512381077	0.375151399	0.517993356	0.583421234	0.296788524	0.654880893
ENSMUSG00000069631.14	Strada	2.627731934	2.321428418	2.992565472	3.538653726	4.317896221	4.14483483	3.302165967	3.610257418	4.142239839	4.118750372	3.951264279	3.353423074	3.504644243	3.103119797	2.801405546	3.413035923	3.197852003	2.832296316
ENSMUSG00000069633.12	Pex11g	0.28984359	0.55834358	0.314852539	0.832002853	1.082625613	1.003683537	0.915197225	1.226166544	1.15811019	0.734698457	0.516622715	0.533131521	0.101737132	0.250910797	0.207868279	0.362335035	0.233946091	0.189519662
ENSMUSG00000069662.5	Marcks	79.6795807	95.95594732	90.01183381	37.80800946	36.82579448	45.07275837	31.57705567	31.56180621	31.09960723	124.6153134	135.5032853	122.1672147	67.54569869	36.72153897	105.3229185	50.56237753	23.46504171	63.71715815
ENSMUSG00000069678.10	Pcgf1	1.264422371	1.018000264	1.132115233	2.535715949	2.886203495	3.305988006	2.719459521	2.720251364	2.635168357	1.56155335	0.573063933	1.121889049	2.128913856	2.145074292	1.886827708	2.267978657	4.556499622	2.889088763
ENSMUSG00000069729.14	Arid1b	4.555262781	5.375867169	4.721162932	5.386527401	4.872139122	3.225449631	4.178131975	4.189445401	2.957671377	2.974299627	2.960659225	3.123508754	2.829482169	3.01195362	2.474602259	3.308196842	2.833966993	2.571786833
ENSMUSG00000069744.7	Psmb3	25.93699837	18.25602694	23.45409487	24.88805715	45.13350954	49.10142611	24.47817608	31.29189835	40.49168862	15.91505928	16.27795814	15.02009704	19.51024615	23.78224991	16.77055289	21.96185961	26.7862888	22.11307181
ENSMUSG00000069763.3	Tmem100	0.043703127	1.061059463	0.803389899	0	0	0	0.042653015	0.045332025	0.04048053	0	0	0	0	0	0	0	0	0
ENSMUSG00000069769.13	Msi2	0.18183315	0.27028718	0.568161178	0.377677802	0.199916896	0.231303704	0.353117161	0.409938958	0.250918984	0.333142541	0.324357255	0.525909716	0.265719201	0.458733904	0.428393698	0.400380682	0.4704201	0.525928447
ENSMUSG00000069792.5	Wfdc17	737.353318	333.7240806	569.3099699	60.29043062	6.650188647	72.28081304	1900.069457	855.1568991	893.3420526	7.135232832	23.76597452	46.07176354	1030.557924	279.250595	734.7363535	915.6338889	354.1177899	884.9307496
ENSMUSG00000069793.12	Slfn9	0.187718302	0.252183382	0.436852079	1.057973181	0.206444274	0.430982271	0.293764152	0.352501139	0.149893329	0.541266671	0.403596853	0.793309737	0.920911572	1.543221284	0.151672623	0.928555659	1.550308673	0.348971413
ENSMUSG00000069805.10	Fbp1	0.567152068	0.461127228	0.445599924	0.682431714	1.319944843	1.489038701	0.453889983	0.329442898	0.651410692	1.373272051	1.176535111	0.949654205	0.545044618	1.101737222	0.557497197	0.222516878	1.719151389	0.617824449
ENSMUSG00000069808.13	Fam57a	0.046695949	0.339457335	0.611467731	0.207776299	0.100626349	0.046856497	0.165205477	0.081736416	0.145977748	0.146723731	0.095236324	0.156024565	0.120988548	0.18039026	0.080059925	0.021469599	0.262119933	0.071370937
ENSMUSG00000069830.10	Nlrp1a	0.259512232	0.82682889	0.29407719	4.093776698	2.500556307	2.035093786	2.035258351	0.884464144	0.854194085	0.337577282	0.162022911	0.098162811	0.209576897	0.291548288	0.206575651	0.267042954	0.151742572	0.231804474
ENSMUSG00000069833.13	Ahnak	0.422176416	1.816209161	1.985803349	1.143750259	0.161085811	0.096019281	0.416757376	0.072315697	0.028700611	1.444497999	1.66563258	1.587152774	1.10753773	1.076224277	0.95623787	1.210935781	1.174943676	0.706074966
ENSMUSG00000069844.12	Sco1	0.285283993	0.327710361	0.351769956	0.858177441	0.843713477	0.840794099	0.960100359	0.352039263	0.57405517	0.378491152	0.257956986	0.53583497	0.810998074	0.922920231	0.359810722	0.820166033	1.205647344	0.45927012
ENSMUSG00000069873.4	4930438A08Rik	48.14934083	43.9562914	51.63108186	53.97759888	66.88236267	64.1497979	60.64899607	43.56222923	77.62086036	52.77006953	55.95333112	39.71020613	32.43350184	49.32640436	40.31646481	34.30091568	51.94141524	41.89456643
ENSMUSG00000069874.7	Irgm2	4.577946976	4.336581522	3.994688287	25.61697621	6.737608967	8.459177447	15.44633004	4.271004611	5.379220682	6.999795542	4.737716768	8.063877971	1.690788125	2.656356571	0.735550565	2.296461624	2.608912457	0.91306533
ENSMUSG00000069892.9	9930111J21Rik2	2.104742787	1.432277832	2.283577693	9.250167218	5.905129706	4.435399933	5.797322535	2.103282873	2.461775237	2.817170904	2.356732571	2.844587831	2.148940986	2.10140385	0.430826966	3.133767479	2.270260914	0.761511448
ENSMUSG00000069893.10	9930111J21Rik1	1.372510321	0.962008427	1.386477377	7.723551628	3.137838416	2.339147934	4.264944279	0.990020857	1.128829972	1.557909275	1.328371618	1.790221533	1.538399323	1.73690116	0.482352873	2.412961438	1.748977849	0.569926988
ENSMUSG00000069895.4	Atxn1l	8.136882337	8.24999323	6.472671598	7.906916563	3.938050456	3.178486433	6.394152299	4.632508568	2.58278395	9.206397468	9.05543882	8.719922917	5.742535087	7.253870819	5.380289478	5.588892365	7.310117347	5.614486842
ENSMUSG00000069899.3	Gm12166	1.934574452	1.801741371	2.792412026	2.579775178	3.524196167	3.220857376	2.160597747	2.813489023	4.341254574	2.660125489	3.440018669	4.345355903	3.175651106	3.500069537	3.305418346	4.279225997	2.948087662	2.37212181
ENSMUSG00000069910.2	Spdl1	0.703045637	0.491469221	0.696924357	0.777689451	0.586766489	0.463721588	0.34852198	0.549830947	0.532333595	1.001834722	0.793337847	1.750375594	1.414156963	3.183972808	0.631383	1.847099102	2.792777564	0.84971451
ENSMUSG00000069911.11	Insyn2b	0	0.028078656	0.042936017	0.056988594	0.079607754	0.073802976	0.034667837	0.058952484	0.078964964	0.120267566	0.062096361	0.107490149	0	0.062730008	0.089321688	0.074037527	0.033232202	0.031587773
ENSMUSG00000069917.7	Hba-a2	25.73149375	119.8241751	392.2524331	775.1451614	34.70426627	25.80458633	17.54252336	0.390300576	4.075120948	38.60571925	22.76944161	9.63463053	4.526929064	129.1933676	5.45873358	3.939124223	116.3314396	7.14258976
ENSMUSG00000069919.7	Hba-a1	34.78382746	141.5995644	487.2625881	917.8033652	71.54435791	38.62096834	23.06516961	1.972947968	5.439558765	54.49557874	30.3411845	15.42062239	6.541061875	173.4866391	8.832041885	5.655203437	172.0310349	12.92353717
ENSMUSG00000069920.10	B3gnt9	0.253216717	0.207959338	0.517850289	0.407786402	0.714323091	0.594229156	0.307043224	0.636738374	0.895535192	0.346398633	0.2503928	0.417955536	0.13013176	0.287954047	0.192950466	0.169341889	0.294328206	0.170587783
